date,text
2018-03-20 18:12:00.000,Bagaimana dengan @KemensosRI @Kemendag @KementerianESDM #kemenhukham ??? Cc. @OmbudsmanRI137 @KPK_RI @LAPOR1708 @bpkri
2018-03-20 16:54:00.000,Hi @LAPOR1708 sy sdh membuat laporan aduan. Bila spt foto yg sy lampirkan apa tandanya bila aduan sy dijwb & slsai? pic.twitter.com/ycOtBljUD6
2018-03-20 16:15:00.000,@PosIndonesia 16303447618 halloo ini tolong di cek gimana ne kalian aq twit dr td gk kalian respon2 yg laen kalian respon @LAPOR1708
2018-03-20 15:31:00.000,Halo Bpk/Ibu pengaduan atas nama Bpk Kurniawan dengan nomor laporan C-180315-99103-0289411 saat ini masih dalam proses tindaklanjut kami mohon kesediaan menunggu hasil tindaklanjut tersebut. Tks~Arya
2018-03-20 15:23:00.000,Halo Lutfi kamu dapat melapor melalui http://www. lapor.go.id atau SMS ke 1708. Lihat juga cara melapor yang baik di gambar ini. Terima kasih #AyoLAPOR #MudaMelapor pic.twitter.com/tPMICOVWUZ
2018-03-20 15:22:00.000,Halo Bryan untuk mengetahui nomor aduan (tracking ID) dapat dilihat dibagian sebelah kanan atas laporan Anda dan di bawahnya terdapat status laporan tersebut. Semoga menjawab ya. Terima kasih #AyoLAPOR #MudaMelapor
2018-03-20 15:19:00.000,Halo Kurniawan apabila ada pengaduan terkait BUMN dapat disampaikan melalui kanal LAPOR! di http://www. lapor.go.id atau SMS ke 1708 agar dapat ditindaklanjuti. Terima kasih #AyoLAPOR #MudaMelapor pic.twitter.com/GywfZy617y
2018-03-20 15:18:00.000,Halo Zulkarwin terima kasih sudah melapor. Kami akan periksa sistem kami dan untuk sementara Anda dapat menyampaikan laporan melalui http://www. lapor.go.id terlebih dahulu ya. Terima kasih #AyoLAPOR #MudaMelapor
2018-03-20 15:16:00.000,Halo Jefri mohon sampaikan laporan Anda melalui kanal LAPOR! di http://www. lapor.go.id atau SMS ke 1708 agar dapat ditindaklanjuti. Terima kasih #AyoLAPOR #MudaMelapor pic.twitter.com/SdvXUXQPOr
2018-03-20 15:15:00.000,Halo Riski apakah dapat disertakan nomor tracking ID laporan kamu? Terima kasih sudah melapor ya #AyoLAPOR #MudaMelapor
2018-03-20 15:14:00.000,Halo Achmad laporan http://www. lapor.go.id/1946469 terkait dengan masalah E-KTP dan bukan merupakan wewenang PLN. Terima kasih sudah melapor #AyoLAPOR #MudaMelapor
2018-03-20 13:55:00.000,Mohon dicek apakah benar begitu?? @LAPOR1708 @OmbudsmanRI137 @ditjen_imigrasi @DivHumas_Polri @KemnakerRI @jokowi https:// twitter.com/maulinaantika/ status/972455200030998528 …
2018-03-20 13:03:00.000,Sekarang sudah tersedia @LAPOR1708 Silahkan disampaikan melalui saluran tsb..
2018-03-20 12:31:00.000,Silakan dukung @LAPOR1708 #1386823 KAPAN PERBAIKAN JALAN SIMBATAN KEC. KANOR https://www. lapor.go.id/id/1386823
2018-03-20 12:16:00.000,om @LAPOR1708 tracking ID #1946469 salah disposisi wilayahnya kab. tangerang bukan pemkot tangerang. disposisi ke PLN aja deh; PLN yang punya proyek pemkab tangerang yg ngijinin. yang bayar pajak saya.
2018-03-20 11:55:00.000,@LAPOR1708 apa boleh ya kecmtn ksh srt edaran tanpa ad TTD+cap camat
2018-03-20 11:53:00.000,[LIVE REPORT] Workshop SP4N Kabupaten dan Kota se-Sulawesi Tengah. Semangat melayani! pic.twitter.com/cVFugXnIRW
2018-03-20 11:40:00.000,Kinerja yang Lambat d kecamatan Arjasari Bandung... @LAPOR1708
2018-03-20 07:37:00.000,Saya gak akan belanja di aplikasi abal2 n apanya Aman n nyaman! Ribet belanja di @bukalapak #StopBelanjaDiBukaLapak #StopBelanjaDiBukaLapak
2018-03-20 07:21:00.000,Nipu Aja promo kalian dr sabtu sy mau pake saldo gak bs lalu minggu hangus skrng mau selamat kan 48 rban gak bisa jg! @detikcom @jokowi @kemkominfo @LAPOR1708 Tolong penipuan ini ditindak tegas @BukaBantuan
2018-03-20 07:14:00.000,Dr hr sabtu sy pertanyaan an knapa sy gk bisa pakai saldo sy n minggu hangus 29 rban skrng 48 rban hangus lg! Heran ma kalian @jokowi @Kemenkumham_RI @LAPOR1708 @DivHumas_Polri sy benar2 dirugikan dg kejadian ini n ini Sdh tindakan kriminal!
2018-03-20 06:59:00.000,@LAPOR1708 saya sudah buat laporan 10 hari yang lalu. Tetapi masih berstatus verifikasi. Ini kapan ya ditanggapi???
2018-03-20 06:50:00.000,Kredit saldo saya mau habis tp masih gak bisa dipakai Voucher UNTUNGTERUS dan sy belanja 200 rb lbh! Ini kenapa ya? Kmrn 29 rban udah hangus masak 48 rban hangus lg! @bukalapak Tolong diproses dr hr sabtu sy pertanyakan! @LAPOR1708 @detikcom @jokowi
2018-03-20 01:40:00.000,Sumber di YKPP menyebut ada sekitar Rp70 miliar dana abadi YKPP milik Prajurit TNI yg TIDAK JELAS keberadaannya Auditor tdk bisa menemukan kemana uang tsb dan siapa malingnya krna proses audit dihentikan oleh Ketua YKPP @ryamizard_r @Kemhan_RI @KPK_RI @bpkri @LAPOR1708
2018-03-20 01:33:00.000,Astaga...astaga..
2018-03-20 01:32:00.000,Yg pasti penggelapan dana abadi YKPP pada deposito di Bank Yudha Bhakti No. bilyet 63392 sebesar Rp5 miliar yg dicairkan ke rek pribadi Ketua YKPP atas perintah Bendahara YKPP @KPK_RI @LAPOR1708 pic.twitter.com/wYjQAuLJaU
2018-03-19 21:38:00.000,@LAPOR1708 Tanya dong Saat bikin Pasport Nama ortu di Ijasah Beda 1 Huruf dengan d KK gmana solusinya ya?
2018-03-19 21:10:00.000,@LAPOR1708 @DivHumas_Polri @CCICPolri https:// twitter.com/kitaorangbaik/ status/975608705688350720 …
2018-03-19 21:01:00.000,Silakan dukung @LAPOR1708 #1080689 Ditolak karena nama tidak tercantum di KPS https://www. lapor.go.id/id/1080689
2018-03-19 19:23:00.000,Masih gak bisa? Dr hari sabtu lo? Kmrn hangus saldo gw 29 rban. Kalo emang gak niat kasih promo jangan nipu orang apalagi sampai rugikan orang! @bukalapak kecewa berat ma kejadian2 ini! @kemkominfo @LAPOR1708 @detikcom @YLKI_ID @Kemenkumham_RI
2018-03-19 17:48:00.000,Silakan dukung @LAPOR1708 #1130133 Pemeliharaan Unggas Di Cempaka Putih Timur Menimbulkan ... https://www. lapor.go.id/id/1130133
2018-03-19 17:05:00.000,@LAPOR1708 sudah 1 jam lebih dokter di rs asrama haji belum datang juga
2018-03-19 16:53:00.000,Maaf pak emangnya klo sya lapor apa ada yg menindak lanjuti aku sma sekali gk prcaya ama pemerinta indonesia tlah menjual mahal atas pendidikan ku suatu hri nanti aq yg akn menjual mahal kpd indonesia.. Semuahnya drama belaka kmi rakyat yg bodo tambah di bodohin
2018-03-19 15:52:00.000,@LAPOR1708 sms lapor sy tdk berhasil pic.twitter.com/nqPzIkROZj
2018-03-19 15:46:00.000,Saya ja mas kehilangan saldo 29 rban tanpa da e-mail informasi mau belanja gagal trus udah ditanyain gak da respon @bukalapak sekarang mau selamatkan saldo 48 rban didiamin n gk da kejelasan. @kemkominfo @LAPOR1708 @YLKI_ID miris kejadian2 ini
2018-03-19 14:47:00.000,@AyuMartha89 Terdapat tindaklanjut terbaru atas laporan Anda di https:// lapor.go.id !1951254
2018-03-19 14:02:00.000,@bravobeacukai @jntexpressid  apakah ad problem dgn cukai Batam? Brg2 kami sampek hr ini tertahan dibatam malah dr tgl 3  pihak @jntexpressid sprti lepas tangan ad apa dibatam? Ini merugikan kami? @Fahrihamzah @jokowi @BukaBantuan @LAPOR1708 @KemenkeuRI
2018-03-19 13:58:00.000,@DPUKotaBandung @LAPOR1708 Tolong diprioritaskan normalisasi gorong gorong tiap hujan kieu wae. Lokasi jl AH Nasution sebelah mesjid Agung Ujungberung. pic.twitter.com/BvLFdaVgPE
2018-03-19 13:41:00.000,Min suami saya kena penipuan rekrutmen yang mengatasnamakan garuda indonesia. Bagaimana ya bisa diproses? Saya takut data-data yang diberikan akan disalah gunakan oleh oknum tsb.
2018-03-19 12:46:00.000,https:// twitter.com/LAPOR1708/stat us/972094882851454977?s=19 … @LAPOR1708
2018-03-19 12:44:00.000,https:// twitter.com/LAPOR1708/stat us/972084623575584768?s=19 … @LAPOR1708
2018-03-19 12:44:00.000,https:// twitter.com/LAPOR1708/stat us/965920245243351040?s=19 … @LAPOR1708
2018-03-19 11:06:00.000,Gara2 dr hr sabtu bermasalah gk bisa pakai kode Voucher UNTUNGTERUS bahkan gk da email kadarluasa saldo sy hilang 29 rban sekarang masa hilang lg 48 rban? Kenapa Bukalapak kayak begini ya? @BukaBantuan @kemkominfo @jokowi @LAPOR1708 @YLKI_ID @detikcom
2018-03-19 08:47:00.000,Baik saya tunggu ini sudah hari ke-4 dari maks. 7 hari yang dijanjikan Customer Care @bankmandiri  Bp/ibu pengelola @LAPOR1708  tolong diurus BUMN yang satu ini lama bener penyelesaiannya https:// twitter.com/mandiricare/st atus/975189349695307777 …
2018-03-19 08:33:00.000,@wiedwaryanto Terdapat tindaklanjut terbaru atas laporan Anda di https:// lapor.go.id !1948158
2018-03-19 08:26:00.000,Hi @LAPOR1708 bgmana mgtahui stiap no aduan yg ter-record sdg ditanggapi&aduan sdh closed? Apakah stiap aduan stidaknya pasti ada tanggapan?
2018-03-19 08:03:00.000,Cara lapornya gmn min?
2018-03-19 07:16:00.000,@P3Mkotasmg Terdapat tindaklanjut terbaru atas laporan Anda di https:// lapor.go.id !1951250
2018-03-18 23:45:00.000,Jadwal di Kantor Imigrasi Yk pic.twitter.com/4GgzFmCLei
2018-03-18 23:41:00.000,Silahkan dipilih tanggal permohonan paspor di ULP Bantul pic.twitter.com/c5EPkgzlcZ
2018-03-18 21:17:00.000,@KAI121 ini kok pelayanan staff anda begini ya masak AC sampai harus di set dingin oleh penumpang habis di setel lagi fan only oleh teknisi dengan alasan nggak jelas akibatnya gerbong panas lagi https://www. facebook.com/luqmanhaqiqi/p osts/10211413482828
2018-03-18 21:06:00.000,Belanja online terburuk! Udah lama uang sampai seminggu uang sy dipending! Pas refund tanpa email akan kadarluasa tiba2 hilang saldo 29 rb! Apanya Aman n nyaman? Dasar penipu n licik promo kalian! @LAPOR1708 @jokowi @kemkominfo @YLKI_ID @detikcom
2018-03-18 21:03:00.000,Dalam rangka Peningkatan Pelayanan Publik bagi sahabat MIDO yang ingin mencari INFORMASI menyampaikan PENGADUAN dan ASPIRASi terkait Pelayanan Keimigrasian dan Pengawasan Keimigrasian. Klik di http://www. lapor.go.id . @ditjen_imigrasi @LAPOR1708 @Kemenkumham_RI @kemenkumhamDIY pic.twitter.com/f6EBbyBl0N
2018-03-18 20:28:00.000,#LAPOR Khok semua selesai dg maaf? Guru seperti ini tdk patut dipertahankan sbg pendidik hrs disanksi berat bila perlu dipecat cc @Kemdikbud_RI @LAPOR1708 @PDI_Perjuangan
2018-03-18 20:20:00.000,Suara Mahasiswa : Presiden BEM UIN Antasari - Penahanan H Iid Ciderai Demokrasi di Banua https://www. kanalkalimantan.com/presidenn-bem- uin-antasari-penahanan-h-iid-ciderai-demokrasi-di-banua/ … @nirwana1036fm @kumham_kalsel @kalsel @KomnasHAM @Kemenkumham_RI @OmbudsmanRI137 @LAPOR1708 @KomisiYudisial @republikaonline @tempodotco @detikcom @tvOneNews
2018-03-18 19:47:00.000,"Pak @fadlizon ""apa untungnx juga bapak yg terhormat mau Evaluasi OTSUS ke tembagapura bukan ke timika "" ..... @lokataru_id #DPR_RI @KomisiIX @fahiraidris @nurkholis_h @LAPOR1708 @bambangsoesatyo @Oesman_Sapta #korbanphkfreeport @jokowi @detikcom @haris_azhar @ZUL_Hasan https:// twitter.com/fadlizon/statu s/975236503386300417 …"
2018-03-18 17:42:00.000,@LAPOR1708 Tolong di tindak lanjuti Bukti saldo pic.twitter.com/hbX2DSgzkq
2018-03-18 17:41:00.000,@LAPOR1708 Tolong di tindak lanjuti pic.twitter.com/CN0IVJJWVq
2018-03-18 16:55:00.000,@LAPOR1708 @KomnasHAM @WHOIndonesia @BBCWorld @cnnbrk @uk https:// twitter.com/haris_azhar/st atus/975243255154536449 …
2018-03-18 16:03:00.000,Makan tu uang! Cukup tau cara licik kalian! Saya akan mikir2 lg belanja di aplikasi @bukalapak gak da informasi tiba2 kalian hanguskan! Licik! @kemkominfo @jokowi @LAPOR1708 @DivHumas_Polri @Kemenkumham_RI
2018-03-18 14:12:00.000,@DivHumas_Polri @PolhukamRI Bapak tito kami keluhkan anggota anda lambat terkesan menunda2 laporan yg mewakili 8300 orang @lokataru_id @KomnasHAM @LAPOR1708 @kompascom @tribunnews @liputan6dotcom @detikcom http:// seputarpapua.com/utama/item/263 8-karyawa
2018-03-18 12:47:00.000,Menggantung pembelian customer lalu refund lalu mengurangi saldo dg alasan Expired tanpa ada informasi? @jokowi @kemkominfo @Kemenkumham_RI @LAPOR1708 @BukaBantuan @DivHumas_Polri Mohon bantauan pihak atas kerugian n penipuan aplikasi ini.
2018-03-18 12:45:00.000,#StopBelanjaDiBukalapak Cara licik penipuan promo aplikasi ini! Semoga tidak banyak korban kayak sy! @jokowi @kemkominfo @Kemenkumham_RI @LAPOR1708 @YLKI_ID Mohon perlindungan konsumen dg kerugian yg dilakukan aplikasi ini pd sy!
2018-03-18 12:40:00.000,@detikcom @LAPOR1708 @kemkominfo @tribunnews semoga tidak ada org yg dirugikan kayak sy. Semoga jd pembelajaran byk org tuk hati2 belanja di aplikasi ini. Semoga gk byk korban kelicikan penipuan promo aplikasi ini @jokowi
2018-03-18 12:17:00.000,Kecewa belanja di aplikasi ini! Udah pembelian sy digantung seminggu pas dana balik langsung hilang saldo sy 29 rb tnpa email informasi! @detikcom @LAPOR1708 @kemkominfo @tribunnews semoga gk da yg ketipu cr licik aplikasi ini!
2018-03-18 10:35:00.000,@SatgasDanaDesa  karena jelas2 ini melanggar. @jokowi @Maroef21 @KPK_RI @kanal_kpk @KSPgoid @BibitSamad @EkoSandjojo @BibitSamad @KemenDesa @LAPOR1708 @KemenkeuRI @Tribun_Manado @SINDOnews @korantempo @MNCkoranSINDO @detikcom @sahabatICW @tppindonesia @ta
2018-03-18 08:43:00.000,@LAPOR1708 assalamu alaikum slmt pagi.nama saya ahmad saukani lubis sebagai kepala keluarga mhn kranya kpd tim pengelola krtu pkh agar d msukkalah ikut sebagai anggota yg mndpt krt pkh trsbt.trmks dn mhn d mklmi
2018-03-18 07:49:00.000,@LAPOR1708
2018-03-18 07:47:00.000,@LAPOR1708 Nama saya ahmad saukani lubis sebagai kepala keluarga.mhn kiranya saya di masukkan sebagai anggota yg mndptkan kartu pkh.trmks dn mhn d mklmi.
2018-03-18 07:00:00.000,Pak @fadlizon tdk usah bapak mengkritik orang lainkoreksi dulu diri bapak sdh benar apa belum...& Intropeksi diri dulu bapak.....??? @KomisiIX @DPR_RI @lokataru_id @nurkholis_h @Oesman_Sapta @fahiraidris @bambangsoesatyo #korbanphkfreeport @LAPOR1708 https:// twitter.com/fadlizon/statu s/974836676232007680 …
2018-03-18 00:11:00.000,Mugo2 ditanggapi
2018-03-17 23:30:00.000,#jogja : pengaduan  melapor dan aspirasi seputar DIY ketik DIY (spasi) Aduan lalu kirim SMS ke 1708 ~ @lapor1708 ~
2018-03-17 23:27:00.000,#jogja : pengaduan  melapor dan aspirasi seputar DIY ketik DIY (spasi) Aduan lalu kirim SMS ke 1708 ~ @lapor1708 ~
2018-03-17 22:39:00.000,@LAPOR1708 mohon dibantu https:// twitter.com/pashakrishnand a/status/974601178649542656 …
2018-03-17 22:35:00.000,masyarakat tidak tau persis itu anggaran desa
2018-03-17 22:04:00.000,Silakan dukung @LAPOR1708 #1070474 Pengerukan Tumpukan Tanah di Kali Depan Istana Negara https://www. lapor.go.id/id/1070474
2018-03-17 22:03:00.000,Hebat. Hapus kredit macet  para pelakunya (koruptor?) riang gembira ?. @LAPOR1708 . @fadlizon . @prabowo . @korantempo . @rajasundawiwaha . @KPK_RI . https:// twitter.com/KontanNews/sta tus/961173969675067393 …
2018-03-17 21:02:00.000,Halo LAPOR! kok SMS adun ku gagal terus ya??? pic.twitter.com/PRov0K71YT
2018-03-17 20:00:00.000,Pak @fadlizon Bapak itu harusnx Merakyat bukan jadi wakil Freeport... Pasti Enak dong ... makanan KOKARFI dr FREEPORT @KomisiIX @DPR_RI @bambangsoesatyo @Oesman_Sapta @nurkholis_h @lokataru_id @ZUL_Hasan @fahiraidris @irmasuryani_A07 @LAPOR1708 #korbanphkfreeport https:// twitter.com/SebastianYoku/ status/974971978317668353 …
2018-03-17 18:17:00.000,https://www. facebook.com/gapit.lempit.1 @DivHumas_Polri @TMCPoldaMetro @PolriMultimedia @CCICPolri @LAPOR1708 @jokowi pic.twitter.com/J4fORG0siW
2018-03-17 17:59:00.000,Sekitar 400T u/ Pendidikan Nasional efektifkah? @LAPOR1708 @Kemdikbud_RI @jokowi https:// twitter.com/BankDunia/stat us/974923418259918849 …
2018-03-17 16:40:00.000,#TegakanHukum Alihkan DANA Pemerintah @INALUM_Official mencaplok saham @IDFreeport hingga 51% gunakan untuk investasi SMELTER menampung Mineral Konsentrat termasuk dari Freeport @LAPOR1708 @jokowi @KemenBUMN @saididu @BudiGSadikin @kemaritiman @KementerianESDM @mohmahfudmd
2018-03-17 16:39:00.000,Alihkan DANA Pemerintah @INALUM_Official mencaplok saham @IDFreeport hingga 51% gunakan untuk investasi SMELTER menampung Mineral Konsentrat termasuk dari Freeport @LAPOR1708 @jokowi @KemenBUMN @saididu @BudiGSadikin @kemaritiman @KementerianESDM @mohmahfudmd
2018-03-17 15:43:00.000,@LAPOR1708 jam 14.55 Curahnongko @KabJember @pln_123 #listrikpadam sampai jam brapa....??? @JatimPemprov @Humas_Jember @dokterFAIDA @YLKI_ID pic.twitter.com/wKQtergr0h
2018-03-17 15:17:00.000,Min legalisur potokopi ijazah ada kadaluarsanya tidak? @LAPOR1708
2018-03-17 13:38:00.000,@arifibnu_ Terdapat tindaklanjut terbaru atas laporan Anda di https:// lapor.go.id !1951634
2018-03-17 11:21:00.000,Dan mohon kunjungan bapak @jokowi @KemenPU pada proyek Normalisasi BKT Semarang Timur sebelum tahap pembebasan lahan semakin sengkarut @Ombudsman RI @LAPOR1708 @atr_bpn @ombudsmanjateng @vanchange pic.twitter.com/PGrpl1HvI1
2018-03-17 11:20:00.000,Silakan dukung @LAPOR1708 #936765 Aduan Prosedur BLSM https://www. lapor.go.id/id/936765
2018-03-17 10:25:00.000,Sudah ada tuh Pengumuman cek aja langsung
2018-03-17 08:29:00.000,Maf Yth Bpk/Ibu soal PDAM tdk ad kendala
2018-03-17 08:24:00.000,Min kalau untuk pemerintah kabupaten bekasi udah nge link blm ? @LAPOR1708
2018-03-17 08:20:00.000,LAPOR! mengucapkan Selamat Hari Raya Nyepi Tahun Baru Saka 1940. Selamat menjalankan Catur Brata Penyepian bagi umat Hindu di seluruh nusantara. #AyoLAPOR #MudaMeLAPOR pic.twitter.com/vEGkmhn7cs
2018-03-17 08:13:00.000,[SELAMAT HARI RAYA NYEPI] LAPOR! mengucapkan Selamat Hari Raya Nyepi Tahun Baru Saka 1940.… https://www. instagram.com/p/BgZ82X7HeDb/
2018-03-17 07:53:00.000,Apanya?
2018-03-17 07:52:00.000,Silakan dukung @LAPOR1708 #1321131 Tidak Dapat/Kebagian Air PDAM https://www. lapor.go.id/id/1321131
2018-03-17 06:57:00.000,https:// m.facebook.com/story.php?stor y_fbid=1191676754295607&id=100003598810455 … . Lebih banyak bohongnyabagaimana sikap bapak dan ibu pemimpin @jokowi @DPR_RI @OmbudsmanRI137 @KomisiYudisial @KIPusat @KemnakerRI @KemensosRI @haris_azhar @nurkholis_h @LAPOR1708 @risk_center @haris_azhar @lokataru_id #korbanphkfreeport @hanifdhakiri
2018-03-17 06:56:00.000,Lapor jalan bypass 2 Kota Mataram sebagian badan jalan dipakai jualan pada sore hingga malam hari selain itu pengendara roda 2 ugal-ugalan disekitar tempat berjualan terutama pada malam minggu. Jangan tunggu korban @LAPOR1708
2018-03-17 04:36:00.000,Silakan dukung @LAPOR1708 #932909 BLSM Tidak Tepat Sasaran di Desa Ngadimulyo Kec. K... https://www. lapor.go.id/id/932909
2018-03-16 23:48:00.000,MCA ketinggalan pak @DivHumas_Polri @TMCPoldaMetro @PolriMultimedia @CCICPolri @LAPOR1708 https:// m.facebook.com/story.php?stor y_fbid=340867563091567&id=100015049784084 …
2018-03-16 23:40:00.000,Badan pemerintah selain @kemkominfo yang hubungannya sama provider telepon apa ya? Mw wadul ke @LAPOR1708 malah ndak nyambung nanti..
2018-03-16 23:27:00.000,Lanjutnya jadi bagi saya apa yg di sampaikan semua pencitraan semata oleh pihak @KemenDesa . @KPK_RI @kanal_kpk @LAPOR1708 @Maroef21 @BibitSamad @jokowi @taufikmadjid71 @hariankompas @kompascom @detikcom @korantempo @temponewsroom @tribunnews @Tribun_Manado @ManadoKota
2018-03-16 21:09:00.000,Malam pak @fadlizon konsep & kunjungan bpk mau bertandang ke papua dlm rangka DANA OTSUS & menyerap aspirasi Rakyat yg mana pak..? Rakyat yg terzolimi ada di timika bukan di tembapura @KomisiIX @DPR_RI @lokataru_id @LAPOR1708 @Oesman_Sapta @bambangsoesatyo #korbanphkfreeport https:// twitter.com/fadlizon/statu s/974284279420088321 …
2018-03-16 20:31:00.000,RT @kangdede78 cc : @CCICPolri @DivHumas_Polri @BareskrimPolri @BSSN_RI @KejaksaanRI @kemkominfo @KSPgoid @jokowi @LAPOR1708 @bayususeno2001 Terimakasih unt perhatiannya.... https:// twitter.com/kangdede78/sta tus/974620843471876097 …
2018-03-16 20:24:00.000,Laporan saya yang kemarin dengan tracking ID #1940672 dari tanggal 8 maret belum juga ada tindakan lanjutan dari @Kemdikbud_RI  apakah saya harus melakukan hal ini secara terus menerus agar laporan saya cepat ditanggapi?
2018-03-16 20:11:00.000,Kunjungan pake biaya negara...tapi yang dikunjungi Freeport..aneh juga......
2018-03-16 20:06:00.000,@ninokhariyani Terdapat tindaklanjut terbaru atas laporan Anda di https:// lapor.go.id !1948329
2018-03-16 19:49:00.000,Pak @fadlizon jadilah wakil Rakyat bukan wakil Freeport @Oesman_Sapta @bambangsoesatyo @fahiraidris @irmasuryani_A07 @jokowi @hanifdhakiri @lokataru_id @nurkholis_h @KomisiIX @DPR_RI @ZUL_Hasan #korbanphkfreeport @detikcom @hariankompas @BBC @BBCBreaking @LAPOR1708 https:// twitter.com/fadlizon/statu s/974284279420088321 …
2018-03-16 17:22:00.000,@bmsdakotabekasi @humasbekasikota | @RadioElshinta @tribunjabar @hariankompas @wartakotalive @LAPOR1708 https:// twitter.com/adriantoamril/ status/974586570463330305 …
2018-03-16 17:21:00.000,Silakan dukung @LAPOR1708 #1205974 Penunjukan RS Fatmawati Dalam Pembuatan Surat Be... https://www. lapor.go.id/id/1205974
2018-03-16 16:28:00.000,Sudah beberapa kali koment d lapor bilangnya di teruskan ke instansi terkait. Tapi sampai hari instansi terkait tidak merespon sama sekali.. Jadi percuma juga.
2018-03-16 16:17:00.000,@LAPOR1708 lapor ut. Mana tau ada perubahan
2018-03-16 16:15:00.000,@LAPOR1708 Laporan Anda belum dapat kami proses Saudara/i Keadilan Tegakan  Terimakasih atas laporan Anda pada LAPOR! Laporan Anda dengan tracking ID #1950952 belum bisa kami proses. Silakan baca petunjuk dan syarat penggunaan LAPOR! disini
2018-03-16 15:48:00.000,Kamoe sebagai warga juga ikut membantu mengawasi pelaksanaan pembangunan dan pelayanan publik dgn aplikasi @LAPOR1708
2018-03-16 15:36:00.000,Gitu donk min dijelasin detilnya saya akan ubah subject yg diperlukan. TK
2018-03-16 15:16:00.000,Jl. BERLUBANG&RUSAK sudah di PERBAIKI oleh DINAS PEKERJAAN UMUM Kota Bandung Titik di Jl.Patrakomala.Hatur Nuhun Koordinasi&Kerjasama. salam pelukis senyum dan kompak selalu @pembdg @bdgcommandcenter @lapor1708 @infobandung .juara @humasbdg @surban_nanjung #kerjasama #kerjatuntas pic.twitter.com/kWrQXTmLR2
2018-03-16 15:01:00.000,Halo terima kasih sudah melapor. Apakah Anda dapat menyertakan tracking ID laporan Anda?
2018-03-16 15:01:00.000,Halo Ali mohon sampaikan laporan Anda melalui kanal LAPOR! di http://www. lapor.go.id atau SMS ke 1708 agar dapat ditindaklanjuti. Terima kasih #AyoLAPOR #MudaMelapor pic.twitter.com/bQZioPBlSl
2018-03-16 14:58:00.000,Halo Andry laporan tersebut diproses oleh admin dari @BPJSTKinfo dan mohon maaf belum dapat diproses. Silakan laporkan kembali dengan laporan yang ditujukan kepad BPJSTK bukan untuk Kementerian Ketenagakejaan. Terima kasih #AyoLAPOR #MudaMelapor
2018-03-16 14:52:00.000,Silakan sampaikan laporan Anda melalui kanal LAPOR! di http://www. lapor.go.id atau SMS ke 1708. Terima kasih #AyoLAPOR #MudaMelapor pic.twitter.com/DkWoNNHkVz
2018-03-16 14:49:00.000,Fitnah yang sangat keji. @DivHumas_Polri @TMCPoldaMetro @PolriMultimedia @CCICPolri @LAPOR1708 @jokowi @INFOBNN pic.twitter.com/4MeZmZsFYR
2018-03-16 14:09:00.000,@sekitarbandung_ Terdapat tindaklanjut terbaru atas laporan Anda di https:// lapor.go.id !1947203
2018-03-16 12:50:00.000,Saya pernah melapor dugaan pelanggaraan aturan namun tidak ada hasilnya baik melalui sms lapor ataupun situs lapor...saya beranggapan mungkin karna saya dipelosok kaltim makanya nga ada tanggapan...trima kasih
2018-03-16 12:01:00.000,Murni kriminal dan sampai hari ini TIDAK JELAS !!!! cc : @CCICPolri @DivHumas_Polri @KSPgoid @LAPOR1708 @OmbudsmanRI137 https:// nasional.tempo.co/amp/1070167/pe rusakan-kapel-santo-zakaria-polri-bukan-masalah-agama?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Nasional_Novi&__twitter_impression=true …
2018-03-16 10:17:00.000,@adi_ir Laporan Anda telah diteruskan. Pantau tindaklanjutnya di https:// lapor.go.id !1947532
2018-03-16 10:15:00.000,@wiedwaryanto Laporan Anda telah diteruskan. Pantau tindaklanjutnya di https:// lapor.go.id !1948158
2018-03-16 10:12:00.000,@AyuMartha89 Laporan Anda telah diteruskan. Pantau tindaklanjutnya di https:// lapor.go.id !1951254
2018-03-16 10:12:00.000,@rivaihidayat Laporan Anda telah diteruskan. Pantau tindaklanjutnya di https:// lapor.go.id !1951255
2018-03-16 10:06:00.000,@P3Mkotasmg Laporan Anda telah diteruskan. Pantau tindaklanjutnya di https:// lapor.go.id !1951250
2018-03-16 10:05:00.000,@rivaihidayat Laporan Anda #1951255 telah kami terima dan saat ini dalam proses verifikasi.
2018-03-16 10:04:00.000,@AyuMartha89 Laporan Anda #1951254 telah kami terima dan saat ini dalam proses verifikasi.
2018-03-16 10:02:00.000,@P3Mkotasmg Laporan Anda #1951250 telah kami terima dan saat ini dalam proses verifikasi.
2018-03-16 09:30:00.000,Dalam putusan MA yang terbit pada 6 Maret 2018 lalu PP 47/2017 (Holding Tambang) dinyatakan tidak melanggar ketentuan Undang-Undang BUMN dan UU Keuangan Negara sehingga tetap sesuai dengan tujuan Pasal 33 ayat 2 dan 3 Undang-Undang Dasar 1945 (UUD 1945).
2018-03-16 09:06:00.000,http://www. cnnindonesia.com/ekonomi/201803 15211021-85-283429/ma-tolak-gugatan-pp-holding-tambang … Alihkan DANA Pemerintah @INALUM_Official mencaplok saham @IDFreeport hingga 51% gunakan untuk investasi SMELTER menampung Mineral Konsentrat termasuk Freeport @LAPOR1708 @jokowi @KemenBUMN @saididu @BudiGSadikin @kemaritiman @KementerianESDM @mohmahfudmd
